"post_url";"published_at";"place_name";"address";"latitude";"longitude";"decision";"reason";"confidence";"photo_count"
"https://vk.ru/wall-35885835_102592";"2026-04-08T20:06:56.000Z";"Курская мужская гимназия";"Курск, ул. Луначарского, 8";"51.726889";"36.191372";"included";"Адрес и координаты подтверждены по тексту публикации и геокодированию.";"high";"6"
"https://vk.ru/wall-35885835_102571";"2026-04-07T18:22:13.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"1"
"https://vk.ru/wall-35885835_102556";"2026-04-06T20:13:23.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"1"
"https://vk.ru/wall-35885835_102548";"2026-04-05T19:46:55.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"1"
"https://vk.ru/wall-35885835_102522";"2026-04-03T19:52:03.000Z";"Красная площадь";"";"";"";"duplicate";"Тот же объект уже представлен на под-карте отдельным опорным постом: Красная площадь.";"high";"1"
"https://vk.ru/wall-35885835_102513";"2026-04-02T17:17:06.000Z";"Перекрёсток Ленина и Золотой";"Курск, район пересечения ул. Ленина и ул. Золотой";"51.736043";"36.191781";"included";"Адрес и координаты подтверждены по тексту публикации и геокодированию.";"high";"1"
"https://vk.ru/wall-35885835_102475";"2026-03-31T19:58:51.000Z";"Московская площадь";"";"";"";"duplicate";"Тот же объект уже представлен на под-карте отдельным опорным постом: Московская площадь.";"high";"1"
"https://vk.ru/wall-35885835_102466";"2026-03-30T17:16:33.000Z";"Улица Красный Октябрь";"Курск, ул. Красный Октябрь";"51.750471";"36.174421";"included";"Адрес и координаты подтверждены по тексту публикации и геокодированию.";"high";"1"
"https://vk.ru/wall-35885835_102455";"2026-03-29T18:59:09.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"2"
"https://vk.ru/wall-35885835_102427";"2026-03-27T18:14:27.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"1"
"https://vk.ru/wall-35885835_102415";"2026-03-26T18:20:57.000Z";"Костёл Успения Пресвятой Девы Марии";"Курск, ул. Марата, 31";"51.732307";"36.187707";"included";"Адрес и координаты подтверждены по тексту публикации и геокодированию.";"high";"1"
"https://vk.ru/wall-35885835_102395";"2026-03-25T16:21:11.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"1"
"https://vk.ru/wall-35885835_102383";"2026-03-24T18:04:31.000Z";"Кировский мост";"";"";"";"duplicate";"Тот же объект уже представлен на под-карте отдельным опорным постом: Кировский мост.";"high";"1"
"https://vk.ru/wall-35885835_102310";"2026-03-22T21:13:26.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"1"
"https://vk.ru/wall-35885835_102309";"2026-03-22T21:12:46.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"3"
"https://vk.ru/wall-35885835_102308";"2026-03-22T21:12:14.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"6"
"https://vk.ru/wall-35885835_102300";"2026-03-22T18:37:00.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"1"
"https://vk.ru/wall-35885835_102287";"2026-03-20T20:17:52.000Z";"Перекрёсток Дзержинского, Верхней Луговой и Добролюбова";"Курск, район пересечения ул. Дзержинского, Верхней Луговой и Добролюбова";"51.725869";"36.185565";"included";"Адрес и координаты подтверждены по тексту публикации и геокодированию.";"high";"1"
"https://vk.ru/wall-35885835_102252";"2026-03-19T15:43:50.000Z";"Перекрёсток Дзержинского, Верхней Луговой и Добролюбова";"";"";"";"duplicate";"Тот же объект уже представлен на под-карте отдельным опорным постом: Перекрёсток Дзержинского, Верхней Луговой и Добролюбова.";"high";"1"
"https://vk.ru/wall-35885835_102205";"2026-03-18T12:09:40.000Z";"";"";"";"";"excluded";"В публикации нет текста, по которому можно надёжно установить объект и адрес.";"low";"0"
"https://vk.ru/wall-35885835_102204";"2026-03-18T12:05:46.000Z";"Улица Карла Либкнехта";"Курск, ул. Карла Либкнехта";"51.731179";"36.178536";"included";"Адрес и координаты подтверждены по тексту публикации и геокодированию.";"high";"1"
"https://vk.ru/wall-35885835_102194";"2026-03-18T09:09:57.000Z";"";"";"";"";"excluded";"В публикации нет текста, по которому можно надёжно установить объект и адрес.";"low";"1"
"https://vk.ru/wall-35885835_102184";"2026-03-17T21:37:59.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"1"
"https://vk.ru/wall-35885835_102137";"2026-03-16T08:14:57.000Z";"Полугора";"";"";"";"duplicate";"Тот же объект уже представлен на под-карте отдельным опорным постом: Полугора.";"high";"2"
"https://vk.ru/wall-35885835_102126";"2026-03-15T19:30:02.000Z";"Московская площадь";"";"";"";"duplicate";"Тот же объект уже представлен на под-карте отдельным опорным постом: Московская площадь.";"high";"1"
"https://vk.ru/wall-35885835_102110";"2026-03-15T08:01:46.000Z";"Московская площадь";"";"";"";"duplicate";"Тот же объект уже представлен на под-карте отдельным опорным постом: Московская площадь.";"high";"1"
"https://vk.ru/wall-35885835_102096";"2026-03-13T19:09:45.000Z";"Улица Александра Невского";"Курск, ул. Александра Невского";"51.724961";"36.188665";"included";"Адрес и координаты подтверждены по тексту публикации и геокодированию.";"high";"1"
"https://vk.ru/wall-35885835_102095";"2026-03-13T19:02:26.000Z";"Стрелецкая набережная";"Курск, ул. Стрелецкая Набережная";"51.724073";"36.193539";"included";"Адрес и координаты подтверждены по тексту публикации и геокодированию.";"high";"1"
"https://vk.ru/wall-35885835_102078";"2026-03-11T19:05:13.000Z";"Рышково и Ламоново";"Курск, микрорайон Рышково";"51.655689";"36.136732";"included";"Адрес и координаты подтверждены по тексту публикации и геокодированию.";"high";"3"
"https://vk.ru/wall-35885835_102035";"2026-03-10T11:53:30.000Z";"Улица Энгельса у КЗТЗ";"Курск, ул. Энгельса";"51.692465";"36.171237";"included";"Адрес и координаты подтверждены по тексту публикации и геокодированию.";"high";"1"
"https://vk.ru/wall-35885835_102015";"2026-03-08T17:21:33.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"10"
"https://vk.ru/wall-35885835_102013";"2026-03-08T12:43:30.000Z";"Площадь Добролюбова";"Курск, площадь Добролюбова";"51.722226";"36.189282";"included";"Адрес и координаты подтверждены по тексту публикации и геокодированию.";"high";"5"
"https://vk.ru/wall-35885835_102012";"2026-03-08T12:24:30.000Z";"";"";"";"";"excluded";"В публикации нет текста, по которому можно надёжно установить объект и адрес.";"low";"1"
"https://vk.ru/wall-35885835_102000";"2026-03-06T19:30:29.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"1"
"https://vk.ru/wall-35885835_101983";"2026-03-05T14:05:58.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"1"
"https://vk.ru/wall-35885835_101978";"2026-03-03T15:03:45.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"1"
"https://vk.ru/wall-35885835_101975";"2026-03-01T15:54:04.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"1"
"https://vk.ru/wall-35885835_101967";"2026-02-27T16:20:39.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"1"
"https://vk.ru/wall-35885835_101962";"2026-02-26T19:58:16.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"10"
"https://vk.ru/wall-35885835_101951";"2026-02-24T19:41:30.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"1"
"https://vk.ru/wall-35885835_101926";"2026-02-23T18:41:56.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"1"
"https://vk.ru/wall-35885835_101901";"2026-02-22T11:39:09.000Z";"";"";"";"";"excluded";"В публикации нет текста, по которому можно надёжно установить объект и адрес.";"low";"1"
"https://vk.ru/wall-35885835_101900";"2026-02-22T11:37:43.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"1"
"https://vk.ru/wall-35885835_101899";"2026-02-22T11:28:47.000Z";"Парк КЗТЗ";"Курск, парк КЗТЗ";"51.70544";"36.155967";"included";"Адрес и координаты подтверждены по тексту публикации и геокодированию.";"high";"2"
"https://vk.ru/wall-35885835_101894";"2026-02-21T11:10:03.000Z";"Стадион «Динамо»";"Курск, ул. Ленина, 38";"51.737901";"36.191144";"included";"Адрес и координаты подтверждены по тексту публикации и геокодированию.";"high";"5"
"https://vk.ru/wall-35885835_101891";"2026-02-20T19:11:31.000Z";"Дом на Радищева, 118";"Курск, ул. Радищева, 118";"51.751273";"36.189887";"included";"Адрес и координаты подтверждены по тексту публикации и геокодированию.";"high";"2"
"https://vk.ru/wall-35885835_101882";"2026-02-19T19:12:00.000Z";"Дом Ребиндера";"Курск, ул. Гайдара, 7";"51.724931";"36.183056";"included";"Адрес и координаты подтверждены по тексту публикации и геокодированию.";"high";"2"
"https://vk.ru/wall-35885835_101871";"2026-02-18T11:48:36.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"1"
"https://vk.ru/wall-35885835_101852";"2026-02-16T09:35:10.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"6"
"https://vk.ru/wall-35885835_101842";"2026-02-14T18:38:59.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"1"
"https://vk.ru/wall-35885835_101837";"2026-02-13T08:26:48.000Z";"";"";"";"";"excluded";"В публикации нет текста, по которому можно надёжно установить объект и адрес.";"low";"0"
"https://vk.ru/wall-35885835_101836";"2026-02-12T19:04:10.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"9"
"https://vk.ru/wall-35885835_101821";"2026-02-10T18:46:58.000Z";"Водный стадион на Боевой даче";"";"";"";"duplicate";"Тот же объект уже представлен на под-карте отдельным опорным постом: Водный стадион на Боевой даче.";"high";"10"
"https://vk.ru/wall-35885835_101816";"2026-02-09T17:25:05.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"2"
"https://vk.ru/wall-35885835_101806";"2026-02-08T08:33:46.000Z";"";"";"";"";"excluded";"В публикации нет текста, по которому можно надёжно установить объект и адрес.";"low";"0"
"https://vk.ru/wall-35885835_101805";"2026-02-08T08:21:09.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"3"
"https://vk.ru/wall-35885835_101773";"2026-02-05T17:19:17.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"10"
"https://vk.ru/wall-35885835_101767";"2026-02-04T14:00:43.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"5"
"https://vk.ru/wall-35885835_101738";"2026-02-02T19:49:05.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"2"
"https://vk.ru/wall-35885835_101728";"2026-02-01T21:45:49.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"3"
"https://vk.ru/wall-35885835_101714";"2026-01-30T14:23:58.000Z";"";"";"";"";"excluded";"Локация слишком общая, относится к маршруту/реке/событию или не получила надёжного адреса при проверке.";"low";"3"
"https://vk.ru/wall-35885835_101707";"2026-01-28T17:39:37.000Z";"Общежитие мединститута";"Курск, Курский государственный медицинский университет";"51.750302";"36.196376";"included";"Адрес и координаты подтверждены по тексту публикации и геокодированию.";"high";"1"
"https://vk.ru/wall-35885835_101706";"2026-01-27T09:12:55.000Z";"";"";"";"";"excluded";"В публикации нет текста, по которому можно надёжно установить объект и адрес.";"low";"0"
"https://vk.ru/wall-35885835_101700";"2026-01-25T15:26:46.000Z";"Парк имени 1 Мая";"Курск, парк имени 1 Мая, Красная площадь";"51.7293";"36.1947";"included";"Адрес и координаты подтверждены по тексту публикации и геокодированию.";"high";"1"
"https://vk.ru/wall-35885835_101695";"2026-01-23T16:22:15.000Z";"Дворец пионеров";"Курск, ул. Ленина, 69";"51.743766";"36.194554";"included";"Адрес и координаты подтверждены по тексту публикации и геокодированию.";"high";"1"
